h,Fold,RMSE_model,R2_model,RMSE_naive_last,R2_naive_last,RMSE_naive_seas,R2_naive_seas,RMSE_macro_model,MAE_macro_model,gain_vs_naive_last
2,3.0,39.361,-7.369,62.164,-1.637,,,54.45,32.373,0.367
